"","logFC","logCPM","LR","PValue","FDR"
"DSCC1",2.59567523373531,1.98052917965328,183.864254223488,6.94616576314431e-42,6.20738529339754e-40
"DSCR6",2.19441635637767,-0.816035545551746,26.9223993057394,2.11790072249114e-07,6.24075895776597e-07
"DSCR8",9.04507438810054,0.583247025360454,44.0795160113421,3.1530331851864e-11,1.56377051805219e-10
"DSN1",1.34147853099451,4.13566427794,121.957961642167,2.35781261836734e-28,8.38674527668404e-27
"DSTYK",1.18305875180155,3.57362809199916,94.0298553229908,3.1080045276907e-22,6.03144524763784e-21
"DTL",3.70348325345907,3.45270768399501,204.774296966655,1.89685083647703e-46,2.59063297732812e-44
"DTNA",2.03475017490274,4.14388917651522,62.0474254717013,3.35284430567676e-15,2.7784274191919e-14
"DTX1",-1.92551462026269,4.3385695564931,82.9494828931525,8.4177371912963e-20,1.21016466056004e-18
"DTYMK",1.18131415055096,4.04765397771382,96.9502692319714,7.10906605907842e-23,1.48296756970142e-21
"DUOX1",2.97273137023318,1.07322467994674,74.3649965257791,6.49301409715466e-18,7.45435091867629e-17
"DUOX2",5.30229364947344,5.75422972648281,37.0180006143385,1.17043713649023e-09,4.73704736510176e-09
"DUOXA2",4.5298499999958,2.94127871295568,26.0463139382879,3.33324618555841e-07,9.6222143625781e-07
"DUSP15",2.0621745112189,-0.732514219317953,21.6950820191583,3.19609615847606e-06,8.09196993463763e-06
"DUSP1",-1.34742533256628,7.5716825602197,69.4098169812359,7.99895411398774e-17,8.08100898173067e-16
"DUSP2",-1.18627585218994,1.99008740150042,41.3742111039406,1.25704857652213e-10,5.76077627170334e-10
"DUSP5",-1.5599836492488,4.08994406876824,82.8045511248142,9.05811809905543e-20,1.29196429280813e-18
"DUSP6",-1.39750978590765,6.56582428383456,125.866604743827,3.28862542456371e-29,1.24959134570627e-27
"DUSP9",5.14582955229611,4.56394413787412,111.904600822471,3.74923741642267e-26,1.10320548938112e-24
"DYDC2",4.06972906014428,1.14987814869314,66.8974329396798,2.86007092850078e-16,2.71154203221387e-15
"DYNC1I1",4.52663089362204,2.34968212024769,76.9171693353709,1.78280472710879e-18,2.16887933061798e-17
"E2F1",3.68949164938344,3.97455876560049,177.628574668482,1.59667776029867e-40,1.29860134471033e-38
"E2F2",3.22360252729711,0.79569832955116,167.765417030132,2.2763560538044e-38,1.57678500435054e-36
"E2F5",1.42675673829455,2.02957717246658,46.3516876655152,9.88223488593393e-12,5.20236779795147e-11
"E2F7",4.14956873142308,0.708665723421117,166.800839034684,3.69771305693003e-38,2.51322966784864e-36
"E2F8",4.32844657109023,1.62386797131953,186.345275877297,1.99580555059884e-42,1.91346205006751e-40
"EBF1",2.55505795906602,1.89316832260567,116.972215798815,2.91117403752045e-27,9.42842651928042e-26
"EBF3",2.72735169786923,-0.232798982532658,92.2257267633736,7.73328778995164e-22,1.42799499151951e-20
"EBI3",-1.0739282946434,1.02285590328554,45.1692263540631,1.80722717561772e-11,9.27445154959863e-11
"ECEL1",7.65003126064342,3.08268620814219,36.718153657226,1.36502370185738e-09,5.46349132756132e-09
"ECM1",-3.06999824366739,3.52115466847603,412.252376676902,1.18534603723749e-91,5.72008486036237e-88
"ECSCR",1.06331440536005,1.41613722335264,40.325396893379,2.14995901068229e-10,9.56219864751074e-10
"ECT2",2.86920242052367,3.87623287130323,180.226255272897,4.32533530501221e-41,3.66186428132525e-39
"EDA2R",1.37209098647046,0.635486139966241,20.801617976573,5.0939910685355e-06,1.25353915857876e-05
"EDARADD",1.92153366336837,1.54457578423129,50.3993117876581,1.25438204958315e-12,7.38799386973771e-12
"EDIL3",3.03738617735398,0.552730467589386,52.4258782123117,4.46797379362153e-13,2.77966723722642e-12
"EDNRB",-1.25171736580327,4.71573387287383,87.1818295648653,9.89890614974018e-21,1.58524849922333e-19
"EEF1A2",3.9321047682444,6.3425515790937,47.359524521284,5.9090301655776e-12,3.19197872041294e-11
"EFCAB4A",1.13639410705838,2.45102186655975,23.0129141635427,1.60916813179235e-06,4.22640185848293e-06
"EFEMP1",1.00656945693804,5.13505680195827,8.60846335387498,0.00334604485359866,0.00551214057186479
"EFHC1",1.0429765903273,2.07275431806517,64.2863287961886,1.07589704894818e-15,9.44558009558692e-15
"EFHD1",-1.35026076435464,4.08092893820433,36.3611613924792,1.6393769103591e-09,6.50048193132529e-09
"EFNA3",1.95506744583481,1.63158168603089,79.7429837063684,4.26422169679208e-19,5.6274510031412e-18
"EFNA4",1.47366464029466,2.76258689402716,109.315400084551,1.38412723163576e-25,3.79507763871041e-24
"EFNA5",1.56739709862491,1.67711670429449,13.0081520399485,0.000310137852326518,0.000593426604299629
"EFNB3",-2.19924800289076,-0.264638816420968,105.684185291161,8.64747676902759e-25,2.13865959459617e-23
"EGF",5.92509898693598,0.268845038172813,38.4839760904792,5.5205088861884e-10,2.3322620819686e-09
"EGLN3",1.63927473579524,3.39220391114391,25.9559739178048,3.492928670126e-07,1.0053107029307e-06
"EGR1",-2.20120181204808,7.02881728985474,145.846950608478,1.40216819911944e-33,7.17285831047777e-32
"EGR2",-2.58287615366273,2.00717892999657,227.302148428314,2.3105417551753e-51,5.14610969071889e-49
"EGR3",-2.25651696683799,0.547543870230671,162.500496493653,3.21621886809878e-37,2.03324019884131e-35
"EHD3",-2.28546483617434,2.2557219998754,290.681995267687,3.53147642663758e-65,3.93270647911017e-62
"EHF",1.74882069249935,3.11534473195706,27.2593624701753,1.77911551780598e-07,5.31056811366541e-07
"EHMT2",1.25101810185077,5.13951430388986,135.39643000719,2.70411303391589e-31,1.18270224749246e-29
"EID2B",1.21902467392367,0.262775087031422,61.9931198187036,3.44659423835527e-15,2.84309656915494e-14
"EIF3E",1.06161543909343,8.15318752590437,56.634363183355,5.24865689863102e-14,3.69755746576551e-13
"EIF5A2",1.63756614510967,2.97548214561823,38.9008417860836,4.4588828999706e-10,1.90304386034417e-09
"ELFN2",3.69581129117059,2.69107299150952,65.2504359396836,6.59595972991008e-16,5.9273562389763e-15
"ELOVL4",2.1412305857457,-0.73373002936223,32.0093348087111,1.53433511638691e-08,5.34359993707376e-08
"ELOVL7",2.03069319365944,3.5360861192744,27.8766713258577,1.29299355697179e-07,3.93828481470242e-07
"EME1",3.71833314584567,1.31931439927564,207.016232267753,6.14980105652836e-47,8.9030669895361e-45
"EMID1",1.13595632959773,3.59862985850857,16.2986634234719,5.41020988228573e-05,0.000115538587499411
"EML6",2.4789275032595,1.17432521303058,87.00879104726,1.08039877684986e-20,1.72446891868306e-19
"EMR1",-2.0649329517088,-0.134927048638823,73.96496416567,7.95158818693645e-18,9.01040812421395e-17
"EMX1",4.55046152519234,0.273136892371297,66.6755263121236,3.20084445181476e-16,3.01683757349755e-15
"ENAH",1.8947351156679,6.35140004985722,116.302965803299,4.07961725827216e-27,1.30665086389394e-25
"ENO1",1.11591801095209,9.85343587785064,39.9691416858734,2.58006767575157e-10,1.1377288986249e-09
"ENO3",-1.74021948235123,4.73482577754913,52.4515812485787,4.40987781933053e-13,2.74706545569914e-12
"ENOX1",2.91539721423214,-0.357684143404356,52.6058720786089,4.07668503701781e-13,2.55268898273819e-12
"ENPP6",3.34442516439393,0.254270573164446,31.7634958837762,1.74135024049627e-08,6.01802994310445e-08
"ENTPD2",1.61988128267331,1.90234339395497,40.4643401455182,2.00237408724008e-10,8.94702767314033e-10
"ENTPD8",-1.12921260411829,3.50151908798382,33.5483857895675,6.95130401495326e-09,2.54139012963098e-08
"EPB41L1",1.10714221675474,5.37950337650364,13.693724032302,0.000215172354475309,0.000422150721742655
"EPB41L4B",-1.32983103877483,5.8851403559179,84.7660821831073,3.358363252285e-20,5.06976275321479e-19
"EPCAM",2.15527511717181,5.9045828997614,15.1810560518301,9.76784433484821e-05,0.000200950806360093
"EPHA10",4.06887182653522,-0.296048168022504,39.6216931712052,3.08240257778046e-10,1.34774817633729e-09
"EPHA2",-2.06863706486124,4.75925916449464,205.64168437298,1.22679862075284e-46,1.74121212084695e-44
"EPHB1",-2.32848934419855,-0.302090302370282,144.382599449551,2.93050161821387e-33,1.46292661816835e-31
"EPHB2",2.71278819189237,2.78641013700647,54.109062795736,1.89664452618838e-13,1.24468371739026e-12
"EPHX2",-1.34598802061197,6.73561260670701,78.4191692633898,8.33395094559061e-19,1.05741111165044e-17
"EPPK1",3.15912246589132,3.53635745236314,67.8305170326211,1.78170436897237e-16,1.73228570514526e-15
"EPRS",1.06505478629495,6.73476392445891,117.63614662004,2.08299631021575e-27,6.82251981515688e-26
"EPS8L3",5.35771468148189,3.63886975433047,103.777645875621,2.2634460552721e-24,5.39833748635489e-23
"ERCC6L",3.76698231910387,0.688033076285226,206.695588657186,7.22472564715079e-47,1.03556785340398e-44
"EREG",2.22504946574095,1.06394551040097,9.81606807560303,0.00172993782250226,0.00297120771815935
"ERLIN1",-1.03970461671132,6.28048642405679,111.536702690678,4.51371167634143e-26,1.31478881163772e-24
"ERP27",3.16926133535439,1.25687331594639,46.7990813366891,7.86502692844027e-12,4.17229735591901e-11
"ESCO2",2.06310264894974,1.20730825354115,77.3607508120689,1.42417398405648e-18,1.76521975746453e-17
"ESM1",4.47978648798636,3.44712571387913,173.450418711899,1.30497973903506e-39,9.89119983351335e-38
"ESPL1",1.32297662077603,2.77806089036223,31.2511700525326,2.26710804959596e-08,7.69721464212023e-08
"ESR1",-2.38354352667452,3.70368620457319,98.1610857504861,3.85695467947391e-23,8.19928530025606e-22
"ESRP1",2.60363147663831,3.04122358077926,11.0690261161443,0.00087781775689311,0.00157924290624351
"ESYT3",3.12164161888165,-0.419812353730359,48.7082668451155,2.97011842183577e-12,1.66402493780636e-11
"ETFDH",-1.42575545762619,5.94660590862681,145.362303948378,1.78958764443917e-33,9.0586924225685e-32
"ETS2",-1.24348944446386,7.58884716771816,109.699994679556,1.14002155004663e-25,3.16777197313341e-24
"ETV4",2.99361697299268,3.96920299844784,61.9861268033692,3.45885562554125e-15,2.85158615552168e-14
"EVPL",2.67849270939073,1.77966310540279,23.2819013773691,1.3991038718466e-06,3.70560313807596e-06
"EXO1",4.57491157273101,2.16179812263094,240.474923817137,3.09849894873994e-54,1.15017869951046e-51
"EXPH5",-1.36122757605471,2.89087536380064,29.9628022294398,4.4041445047429e-08,1.42764890271301e-07
"EYA2",-1.34609240737158,-0.0785891529859672,18.3427529766374,1.84519519849039e-05,4.20807985011742e-05
"EYA4",2.52524833708073,-0.407597919632486,9.21080352283491,0.00240591070884969,0.00404863063257201
"EZH2",2.87377510473791,3.37956092329391,229.514336585514,7.60778363338479e-52,1.83563139434186e-49
"F13A1",2.14504774877418,3.57425472535502,45.6192793102554,1.43620994303826e-11,7.44166476212056e-11
"F2RL3",2.19040585253059,1.63562267836969,57.9789175239738,2.64942065884646e-14,1.94797678405892e-13
"F8",-1.14062734963232,3.98401344382915,68.2039597472852,1.47429395662468e-16,1.44309355037562e-15
"F9",-1.36364157981816,8.03546494863277,30.5011705497461,3.33665121876209e-08,1.10259529089292e-07
"FA2H",1.82102471476841,0.593614114125719,8.81463687295604,0.0029882367388868,0.00495483945354074
"FABP4",3.36595001949414,4.34090764855493,54.3465737633933,1.68070786263264e-13,1.1069885226266e-12
"FABP5",2.34829161194662,1.39743197197452,81.9625338932774,1.38690986794126e-19,1.93246334534992e-18
"FABP7",7.07834872105926,0.181728617236985,15.0319842587436,0.000105704446193352,0.000216355615374121
"FADS1",1.018710336685,6.93408392205517,16.1852112735012,5.74408038970635e-05,0.000122253825054071
"FAHD2A",-1.27194660430196,4.94400549248651,145.470127519727,1.69504219148517e-33,8.61021958109851e-32
"FAM100A",-1.05587575236049,4.73584478437702,149.771566550024,1.94486783208945e-34,1.05059147780444e-32
"FAM101A",5.36433086212907,1.08407821872464,58.8661264302535,1.68772841773952e-14,1.27455630170136e-13
"FAM110C",-1.31438123762195,0.632150211832702,38.810649505147,4.66973242023284e-10,1.98659172047343e-09
"FAM111B",2.8961997653782,3.04510269636245,141.007780958544,1.60265775046127e-32,7.65731889552073e-31
"FAM133A",6.16502281375633,1.97507635699901,49.6434228648802,1.84387187376897e-12,1.06095918587255e-11
"FAM134B",-2.03275968013857,4.44808640556116,69.0369699230125,9.66348825542568e-17,9.67484920289056e-16
"FAM135B",2.54815770788638,-0.0305804401563345,28.0177972235895,1.2020484285134e-07,3.68453421545383e-07
"FAM13A",-1.73598860289657,4.79265786021461,95.4297718420298,1.53231836437746e-22,3.07675075743308e-21
"FAM13C",1.1819526701698,1.02910908497463,23.5075653582887,1.24423548924178e-06,3.32462111069642e-06
"FAM149A",-1.37251533430229,3.83862957717522,91.2443818349891,1.26980023989524e-21,2.2666952001188e-20
"FAM151A",-1.31055569589522,3.2127914937767,10.2672461455777,0.00135412775190341,0.00236018630680299
"FAM155B",2.67003863282261,0.372755616967586,42.8740489824416,5.83799755000307e-11,2.79856591163558e-10
"FAM162B",1.94098553005035,-0.501793109336086,62.6969071391736,2.41093973040195e-15,2.0339845266334e-14
"FAM164C",-1.40130075850326,1.90693431874207,134.775460025813,3.69701059533635e-31,1.59290542823465e-29
"FAM167B",-1.24219935927767,2.47454037818003,99.3935686171018,2.06993682563584e-23,4.51302340733887e-22
"FAM169A",1.17167457809514,3.9679599296732,22.9946744486554,1.62450792668991e-06,4.26282422597241e-06
"FAM171A2",2.58582986430199,-0.056992998294611,73.6364099765666,9.39162311889651e-18,1.05397308443616e-16
"FAM171B",1.4367837000082,0.626447365505251,51.7568809924079,6.28162907150829e-13,3.83504196988886e-12
"FAM178B",5.59781639657149,-0.284207062629417,21.9726941178973,2.76557244532789e-06,7.05998806048525e-06
"FAM180A",-2.48466997708773,1.02211986315144,68.7404077984833,1.12315843395826e-16,1.11906157249923e-15
"FAM189B",1.50896961686243,4.74945372432563,168.508439822031,1.56655744333952e-38,1.09033904361664e-36
"FAM198A",-1.88517348469128,2.10919675455028,50.0942090334795,1.46538817586023e-12,8.55420347658408e-12
"FAM19A4",5.37938871154748,0.210014345452323,17.476481975123,2.90883847961802e-05,6.44987818493339e-05
"FAM24B",2.91582220370089,-0.406735928603612,71.7555318795552,2.43580116910527e-17,2.59669319036355e-16
"FAM38B",1.35538148554504,4.06299058883507,42.702649198475,6.3725926140994e-11,3.04374870585012e-10
"FAM3B",3.19833573164363,4.35596816595674,32.8718877087574,9.84364979251691e-09,3.52651616051144e-08
"FAM40B",3.39078107979125,1.08070854563332,116.526692710747,3.64441062358014e-27,1.16984772943614e-25
"FAM46A",-1.09925010396792,5.03407353828684,64.6727778689467,8.84281364805776e-16,7.82024515473013e-15
"FAM46C",-1.00941096387198,3.70553586549635,36.1615990958177,1.81614269972395e-09,7.15631406203147e-09
"FAM49B",1.00654097560593,5.03471899439784,62.9704721324959,2.09828752255511e-15,1.78163686006043e-14
"FAM54A",4.07640116435474,0.625869942847892,184.799824808958,4.34008357439725e-42,4.02765319913775e-40
"FAM59A",-1.28241563687565,2.19893144789374,75.916085644804,2.95979121720446e-18,3.52375801410106e-17
"FAM64A",3.7640193237215,-0.0270143157368632,99.483255139602,1.97828934979141e-23,4.31971265715389e-22
"FAM65C",-2.13901665235503,1.3053564232207,72.4408410152266,1.72114891021111e-17,1.86784653471711e-16
"FAM70A",1.45477456438953,0.319255784590832,18.3783762730272,1.81101601995943e-05,4.13469151883815e-05
"FAM71D",1.19048267610249,-0.0459620074179005,62.5869362123649,2.54938924980486e-15,2.13956569098116e-14
"FAM72A",4.60098762084872,-0.472722393758883,172.594909152667,2.00648966867183e-39,1.49731705842073e-37
"FAM72B",3.13310181282437,1.92344853188595,183.919534268211,6.7557978866543e-42,6.07476310590648e-40
"FAM72D",3.93440498666147,0.954144112412426,191.428103371258,1.55100397164122e-43,1.59247407783333e-41
"FAM78B",1.44522352435664,0.521881426410512,47.3376100368988,5.97546248582944e-12,3.22425532640152e-11
"FAM81A",3.00707372269539,-0.0608031714513295,81.2035885244635,2.03621894452003e-19,2.79415560756554e-18
"FAM83D",2.50891701258826,3.64235036038288,152.685838680426,4.48676008511146e-35,2.51762890512243e-33
"FAM83F",-2.84549001425902,0.0809699774063256,49.4943599407565,1.98942843520822e-12,1.13972914351046e-11
"FAM83H",1.30268091613607,6.51956069378848,78.8532919994728,6.68978720812887e-19,8.58581998334058e-18
"FAM99A",-1.86022429519769,3.37363367779354,33.7685346708741,6.20747949590174e-09,2.28549543901754e-08
"FAM99B",-2.22474944444649,-0.0683391757958681,35.5160388776534,2.52959090314161e-09,9.78906375428526e-09
"FANCA",1.09313452791026,3.2459255832217,53.3537940342831,2.78572687301144e-13,1.7860481816026e-12
"FANCD2",2.97484221063054,2.79589296144539,177.887604132639,1.40170550585574e-40,1.15298242092464e-38
"FANCE",1.87261656424208,1.25685240526198,111.487252627457,4.62771280198675e-26,1.34259315098922e-24
"FANCG",1.37433432566914,2.82442831139559,106.782838322264,4.96723398779955e-25,1.26603250777067e-23
"FANCI",2.89276112692082,3.92876038399164,201.611779057214,9.29207083805094e-46,1.20108312073628e-43
"FANCM",1.01129339907355,1.52888597487375,101.091828199199,8.78164372519936e-24,1.98024698145967e-22
"FAP",3.62263153128874,1.99229455886094,88.9285786448166,4.09327091838569e-21,6.85066856479418e-20
"FARP2",-1.06453006311974,3.05995839296298,97.9841272473498,4.21749705437096e-23,8.9394882659046e-22
"FASN",1.40314289944631,9.59869957627227,40.1382440951492,2.36611105258216e-10,1.04881168733105e-09
"FAT1",1.12040168317016,7.06729464024878,34.6690821916516,3.90789065311226e-09,1.47598572880528e-08
"FAT4",-1.18034491046988,2.79133001552118,43.8809916357142,3.48961521795103e-11,1.72243980601013e-10
"FBF1",1.77481923301417,1.33264312588081,108.532866225221,2.05415734936506e-25,5.51726084355435e-24
"FBLIM1",1.2416521693762,4.36097980013516,43.0931638646055,5.21943074735563e-11,2.51620709055835e-10
"FBLN1",1.62345597130612,5.19925843192288,28.7516350210535,8.22804264798099e-08,2.5705087055421e-07
"FBN3",4.20843990140617,0.697994711656788,46.2409666637183,1.04567547172342e-11,5.4908392470584e-11
"FBP1",-1.73608693341417,7.86531315076094,81.0765137822456,2.17145369661629e-19,2.97127931624896e-18
"FBXL16",2.44783695763614,1.57360982701453,36.061017352371,1.91234491479823e-09,7.51289479824533e-09
"FBXL18",2.06592793432816,3.4743076528259,183.4844026438,8.40762203610879e-42,7.46730946115012e-40
